transaction_id,ride_id,purchase_amount_usd,charge_status,transaction_ts
10169910,3292790,29.75,Approved,2022-01-03 13:25:00
10169911,3292791,24.59,Approved,2022-01-12 12:46:00
10169912,3292792,26.67,Approved,2021-10-26 10:22:00
10169913,3292793,29.77,Approved,2021-12-03 18:21:00
10169914,3292794,19.91,Approved,2021-12-14 23:14:00
10169915,3292795,16.18,Approved,2022-01-12 21:25:00
10169916,3292796,26.99,Approved,2021-12-19 08:36:00
10169917,3292797,12.78,Approved,2022-02-21 19:30:00
10169918,3292800,23.63,Approved,2021-04-27 09:45:00
10169919,3292801,23.2,Approved,2021-05-13 14:46:00
10169920,3292802,29.83,Approved,2021-11-11 10:18:00
10169921,3292803,15.96,Approved,2021-04-04 04:11:00
10169922,3292804,20.37,Approved,2021-09-01 17:43:00
10169923,3292805,21.65,Approved,2021-07-05 00:55:00
10169924,3292806,20.05,Approved,2022-02-12 19:28:00
10169925,3292807,20.57,Approved,2021-04-21 19:41:00
10169926,3292808,12.75,Approved,2021-06-16 10:53:00
10169927,3292810,26.06,Approved,2021-08-24 18:17:00
10169928,3292813,26.73,Approved,2021-07-02 20:43:00
10169929,3292815,28.11,Approved,2021-12-13 04:36:00
10169930,3292817,15.81,Approved,2022-02-07 09:43:00
10169931,3292818,22.45,Approved,2022-02-02 09:19:00
10169932,3292821,18.88,Approved,2021-10-27 14:38:00
10169933,3292824,21.58,Approved,2021-09-09 09:49:00
10169934,3292826,22.33,Approved,2021-05-18 20:09:00
10169935,3292827,17.59,Approved,2022-01-20 18:33:00
10169936,3292828,12.94,Approved,2022-02-17 10:29:00
10169937,3292832,27.65,Approved,2021-09-24 18:53:00
10169938,3292833,29.62,Approved,2021-10-13 18:01:00
10169939,3292835,24.78,Approved,2021-12-14 19:05:00
10169940,3292837,26.26,Approved,2021-10-10 09:57:00
10169941,3292838,13.09,Approved,2022-03-01 11:10:00
10169942,3292840,16.12,Approved,2022-01-20 09:03:00
10169943,3292842,19.85,Approved,2021-10-13 13:49:00
10169944,3292843,24.96,Approved,2021-02-25 09:14:00
10169945,3292845,22.92,Approved,2022-03-12 11:37:00
10169946,3292849,16.16,Approved,2021-05-09 08:14:00
10169947,3292850,13.55,Approved,2021-09-09 18:03:00
10169948,3292851,14.33,Decline,2021-11-18 11:25:00
10169949,3292852,27.25,Approved,2021-10-02 11:20:00
10169950,3292854,27.57,Approved,2021-10-13 09:31:00
10169951,3292857,16.02,Approved,2021-10-10 17:32:00
10169952,3292859,19.04,Approved,2022-02-19 14:22:00
10169953,3292860,22.43,Approved,2021-12-17 08:50:00
10169954,3292862,17.91,Approved,2021-07-31 10:42:00
10169955,3292863,24.98,Approved,2021-10-26 09:17:00
10169956,3292864,10.06,Approved,2021-09-05 18:24:00
10169957,3292865,29.9,Approved,2021-04-28 11:28:00
10169958,3292867,13.82,Approved,2021-12-15 17:51:00
10169959,3292868,10.14,Approved,2021-05-27 19:32:00
10169960,3292870,27.78,Approved,2022-01-20 22:17:00
10169961,3292871,29.92,Approved,2021-11-23 09:34:00
10169962,3292872,18.76,Approved,2022-01-17 08:59:00
10169963,3292874,10.37,Approved,2021-09-10 09:38:00
10169964,3292877,24.84,Approved,2021-06-11 18:25:00
10169965,3292879,27.65,Approved,2021-06-26 21:02:00
10169966,3292880,10.54,Approved,2021-11-25 11:05:00
10169967,3292882,18.5,Approved,2022-02-14 17:50:00
10169968,3292883,20.19,Approved,2021-11-22 18:49:00
10169969,3292885,28.57,Approved,2021-12-30 09:41:00
10169970,3292888,21.85,Approved,2021-10-16 09:16:00
10169971,3292889,27.07,Approved,2022-01-23 18:40:00
10169972,3292890,27.18,Approved,2021-09-18 18:21:00
10169973,3292891,29.68,Approved,2021-10-07 20:12:00
10169974,3292892,15.47,Approved,2022-02-04 09:58:00
10169975,3292894,21.03,Approved,2022-02-12 18:24:00
10169976,3292895,20.6,Approved,2022-01-18 18:02:00
10169977,3292896,10.67,Approved,2021-04-18 11:13:00
10169978,3292897,12.18,Approved,2022-02-17 18:19:00
10169979,3292900,18.85,Approved,2022-01-18 11:20:00
10169980,3292901,26.01,Approved,2022-02-15 09:05:00
10169981,3292903,24.58,Approved,2021-11-16 19:39:00
10169982,3292905,27.9,Decline,2021-09-30 19:57:00
10169983,3292911,24.18,Approved,2021-08-03 19:40:00
10169984,3292912,27,Approved,2021-11-23 09:34:00
10169985,3292916,20.74,Approved,2021-09-06 20:36:00
10169986,3292918,21.3,Approved,2021-11-08 18:04:00
10169987,3292919,18.61,Approved,2021-07-22 21:02:00
10169988,3292921,25.84,Approved,2021-10-19 20:33:00
10169989,3292922,10.8,Approved,2021-11-13 20:12:00
10169990,3292924,15.9,Decline,2022-01-19 09:23:00
10169991,3292926,12.51,Approved,2021-07-20 20:34:00
10169992,3292927,19.79,Approved,2021-12-08 18:59:00
10169993,3292928,21.94,Approved,2021-12-11 09:19:00
10169994,3292930,24.65,Approved,2021-08-17 14:34:00
10169995,3292931,10.58,Approved,2021-07-01 20:56:00
10169996,3292933,11.06,Approved,2021-07-10 10:04:00
10169997,3292934,22.57,Approved,2021-04-02 09:53:00
10169998,3292936,11.26,Approved,2022-02-18 08:33:00
10169999,3292937,17.51,Approved,2021-04-14 13:19:00
10170000,3292938,17.88,Approved,2021-12-26 10:43:00
10170001,3292939,19.8,Approved,2021-05-07 16:31:00
10170002,3292940,14.7,Approved,2021-11-04 16:52:00
10170003,3292942,12.82,Approved,2022-02-16 20:31:00
10170004,3292943,26.29,Approved,2022-01-31 13:29:00
10170005,3292946,17.26,Approved,2021-11-14 10:35:00
10170006,3292947,23.84,Approved,2022-01-20 12:30:00
10170007,3292949,23.33,Approved,2021-04-13 09:13:00
10170008,3292951,29.6,Approved,2022-01-03 19:22:00
10170009,3292953,23.25,Approved,2022-01-29 19:29:00
10170010,3292956,10.8,Approved,2021-05-18 13:56:00
10170011,3292957,21.88,Approved,2021-11-24 21:02:00
10170012,3292958,12.19,Approved,2021-04-29 16:59:00
10170013,3292959,29.53,Approved,2021-11-16 10:56:00
10170014,3292960,13.67,Approved,2022-02-12 09:43:00
10170015,3292961,27.01,Approved,2021-05-06 17:36:00
10170016,3292962,21.49,Approved,2021-06-03 17:28:00
10170017,3292963,17.99,Approved,2022-02-07 02:22:00
10170018,3292964,13.35,Approved,2021-10-20 16:47:00
10170019,3292968,20.75,Approved,2021-06-14 15:57:00
10170020,3292969,20.64,Approved,2021-05-27 18:41:00
10170021,3292970,17.84,Approved,2021-08-29 08:36:00
10170022,3292973,29.98,Approved,2022-02-12 10:14:00
10170023,3292975,28.27,Approved,2021-09-17 16:52:00
10170024,3292976,16.61,Approved,2021-04-14 09:59:00
10170025,3292977,25.32,Approved,2021-07-21 09:23:00
10170026,3292978,26.82,Approved,2022-03-01 19:30:00
10170027,3292983,10.63,Approved,2021-11-22 10:27:00
10170028,3292985,19.03,Approved,2021-08-30 04:59:00
10170029,3292988,10.76,Approved,2021-09-04 10:08:00
10170030,3292993,15.4,Approved,2021-07-09 17:27:00
10170031,3292995,14.19,Approved,2021-11-26 18:11:00
10170032,3292996,10.31,Approved,2022-01-15 17:05:00
10170033,3292997,19.63,Approved,2021-07-20 19:18:00
10170034,3292998,27.67,Approved,2022-02-28 18:17:00
10170035,3292999,20.9,Approved,2021-10-25 11:53:00
10170036,3293000,21.98,Approved,2021-04-08 18:38:00
10170037,3293004,11.27,Approved,2021-11-26 19:21:00
10170038,3293007,29.02,Approved,2021-04-11 18:30:00
10170039,3293008,12.95,Approved,2022-01-05 14:52:00
10170040,3293010,25.73,Approved,2021-12-29 10:57:00
10170041,3293013,14.37,Approved,2022-02-14 20:32:00
10170042,3293014,27.56,Approved,2021-10-18 18:30:00
10170043,3293016,14.63,Approved,2021-09-07 18:20:00
10170044,3293019,18.53,Approved,2021-08-19 17:48:00
10170045,3293023,15.56,Approved,2022-01-01 20:21:00
10170046,3293026,29.71,Approved,2021-04-24 09:43:00
10170047,3293030,25.18,Approved,2021-07-31 10:44:00
10170048,3293031,10.96,Approved,2021-09-12 20:56:00
10170049,3293035,19.84,Approved,2022-02-07 19:55:00
10170050,3293037,28.36,Decline,2022-03-03 18:56:00
10170051,3293038,17.32,Approved,2022-02-21 20:33:00
10170052,3293039,25.06,Approved,2021-11-25 17:38:00
10170053,3293040,23.77,Approved,2021-11-24 19:52:00
10170054,3293042,25.83,Approved,2022-02-15 19:16:00
10170055,3293043,16.83,Approved,2022-02-27 17:10:00
10170056,3293044,12.72,Approved,2021-05-27 21:26:00
10170057,3293045,23.69,Decline,2021-10-24 18:52:00
10170058,3293046,27.78,Approved,2021-10-31 10:27:00
10170059,3293048,18.55,Approved,2021-11-24 17:58:00
10170060,3293054,27.63,Approved,2022-01-14 17:10:00
10170061,3293055,13.94,Approved,2021-10-26 16:56:00
10170062,3293056,25.08,Approved,2021-10-25 09:39:00
10170063,3293057,12.82,Approved,2021-07-19 18:02:00
10170064,3293058,27.7,Decline,2021-10-28 17:27:00
10170065,3293059,21.64,Approved,2022-02-22 18:36:00
10170066,3293060,20.99,Approved,2021-12-01 17:50:00
10170067,3293061,19.11,Decline,2022-02-08 12:05:00
10170068,3293063,10.83,Approved,2022-01-05 19:43:00
10170069,3293064,19.88,Approved,2022-01-22 09:41:00
10170070,3293065,10.38,Approved,2022-03-06 14:43:00
10170071,3293067,15.59,Approved,2022-03-06 10:56:00
10170072,3293070,10.54,Approved,2022-01-08 10:46:00
10170073,3293071,11.44,Approved,2021-11-04 11:36:00
10170074,3293073,15.68,Approved,2021-12-07 08:46:00
10170075,3293074,12.25,Approved,2022-02-23 20:00:00
10170076,3293079,14.54,Approved,2022-01-23 09:35:00
10170077,3293080,11.5,Approved,2021-08-14 17:25:00
10170078,3293085,28.36,Approved,2022-01-09 20:41:00
10170079,3293087,23.66,Approved,2021-10-25 18:26:00
10170080,3293088,20.13,Approved,2021-12-25 10:03:00
10170081,3293089,27.93,Approved,2021-12-02 11:04:00
10170082,3293090,23.27,Approved,2022-01-16 10:20:00
10170083,3293091,19.15,Approved,2021-12-23 18:24:00
10170084,3293094,15.86,Approved,2021-11-28 10:04:00
10170085,3293095,29.67,Approved,2021-10-28 17:32:00
10170086,3293096,25.9,Approved,2021-12-15 19:41:00
10170087,3293097,26.83,Approved,2021-10-31 19:16:00
10170088,3293098,12.15,Approved,2021-12-01 15:46:00
10170089,3293100,28.33,Decline,2021-12-18 16:50:00
10170090,3293102,25.35,Approved,2021-10-15 18:56:00
10170091,3293103,24.53,Approved,2021-11-19 17:56:00
10170092,3293105,26.06,Approved,2021-09-22 04:03:00
10170093,3293108,25.14,Approved,2021-11-06 12:15:00
10170094,3293110,19.42,Approved,2021-08-26 18:09:00
10170095,3293114,13.34,Approved,2022-02-02 09:42:00
10170096,3293115,18.56,Approved,2021-05-12 20:31:00
10170097,3293116,21.19,Approved,2021-08-09 09:35:00
10170098,3293117,16.69,Approved,2021-12-21 17:44:00
10170099,3293118,27.57,Approved,2021-10-13 10:03:00
10170100,3293119,21.3,Approved,2022-01-30 16:24:00
10170101,3293120,15.24,Approved,2022-02-19 19:17:00
10170102,3293121,29.5,Approved,2021-12-11 20:52:00
10170103,3293122,22.8,Approved,2021-07-23 22:32:00
10170104,3293124,27.98,Approved,2021-09-27 09:43:00
10170105,3293127,18.3,Approved,2021-11-09 10:29:00
10170106,3293129,23.24,Approved,2022-02-24 00:02:00
10170107,3293131,13.65,Decline,2022-01-10 17:59:00
10170108,3293132,14.79,Approved,2022-02-23 18:27:00
10170109,3293134,27.69,Approved,2022-02-11 17:37:00
10170110,3293135,16.63,Approved,2021-03-27 11:08:00
10170111,3293136,17.07,Approved,2021-08-16 18:05:00
10170112,3293137,16.96,Approved,2022-01-07 10:27:00
10170113,3293138,11.1,Approved,2021-12-15 10:35:00
10170114,3293141,12.64,Approved,2021-05-21 20:59:00
10170115,3293145,26.69,Approved,2022-02-18 18:58:00
10170116,3293149,12.31,Approved,2021-12-07 21:23:00
10170117,3293150,25.53,Approved,2021-10-27 19:20:00
10170118,3293151,25.98,Approved,2021-11-04 17:16:00
10170119,3293155,27.36,Approved,2021-11-05 20:05:00
10170120,3293156,14.27,Approved,2021-10-07 05:49:00
10170121,3293158,21.74,Approved,2021-07-12 19:10:00
10170122,3293159,18.24,Approved,2022-02-06 21:34:00
10170123,3293160,24.47,Approved,2021-08-27 17:25:00
10170124,3293162,11.44,Approved,2022-01-23 11:08:00
10170125,3293165,25.91,Approved,2021-06-06 09:55:00
10170126,3293167,20.56,Approved,2021-06-28 10:53:00
10170127,3293168,10.32,Approved,2021-12-22 10:38:00
10170128,3293169,12.32,Decline,2021-07-24 16:56:00
10170129,3293170,27.45,Approved,2022-02-21 18:22:00
10170130,3293172,25.78,Approved,2021-12-22 15:53:00
10170131,3293173,26.74,Approved,2021-06-26 11:28:00
10170132,3293175,26.08,Approved,2021-12-29 20:39:00
10170133,3293177,24.24,Approved,2022-02-20 10:23:00
10170134,3293179,18.18,Approved,2022-01-27 10:53:00
10170135,3293181,27.49,Approved,2021-08-06 10:44:00
10170136,3293183,13.71,Approved,2021-09-03 09:45:00
10170137,3293184,25.96,Approved,2021-03-26 21:07:00
10170138,3293185,14.74,Approved,2022-02-12 10:53:00
10170139,3293187,25.32,Approved,2021-11-11 09:12:00
10170140,3293188,11.61,Approved,2022-01-17 18:35:00
10170141,3293190,21.66,Approved,2021-09-22 11:35:00
10170142,3293192,22.33,Approved,2021-10-18 17:35:00
10170143,3293194,20.63,Approved,2021-11-14 10:09:00
10170144,3293196,10.27,Approved,2021-08-03 10:52:00
10170145,3293200,12.22,Approved,2021-11-12 18:31:00
10170146,3293202,29.23,Approved,2021-05-07 09:16:00
10170147,3293203,29.46,Approved,2021-10-28 11:07:00
10170148,3293205,16.2,Approved,2021-09-06 18:02:00
10170149,3293207,24.01,Approved,2021-06-23 10:08:00
10170150,3293208,10.21,Approved,2021-06-28 09:33:00
10170151,3293209,29.85,Approved,2021-10-24 10:53:00
10170152,3293211,24.38,Approved,2021-09-04 17:48:00
10170153,3293213,22.18,Approved,2021-11-05 10:20:00
10170154,3293214,24.36,Approved,2021-05-31 17:57:00
10170155,3293215,10.09,Approved,2021-10-07 11:22:00
10170156,3293216,13.06,Approved,2021-07-13 18:53:00
10170157,3293218,25,Approved,2022-01-17 10:30:00
10170158,3293219,28.34,Decline,2021-05-29 10:03:00
10170159,3293220,16.43,Approved,2022-01-15 10:40:00
10170160,3293222,17.19,Approved,2021-10-18 09:09:00
10170161,3293223,25.26,Approved,2021-06-24 19:35:00
10170162,3293225,14.14,Approved,2022-01-24 15:15:00
10170163,3293226,26.56,Approved,2021-04-04 08:11:00
10170164,3293227,15.19,Approved,2022-01-06 16:33:00
10170165,3293231,13.19,Approved,2021-10-25 18:55:00
10170166,3293232,25.54,Approved,2021-07-17 10:13:00
10170167,3293236,26.9,Approved,2021-08-23 18:27:00
10170168,3293239,14.36,Approved,2021-07-19 19:13:00
10170169,3293240,25.34,Approved,2021-11-24 10:53:00
10170170,3293242,12.48,Approved,2021-12-31 15:22:00
10170171,3293243,14.92,Approved,2021-06-12 19:26:00
10170172,3293246,15.54,Approved,2021-09-05 11:19:00
10170173,3293247,10.08,Approved,2021-12-23 20:18:00
10170174,3293249,25.5,Approved,2021-10-30 09:08:00
10170175,3293251,12.91,Approved,2021-07-08 18:49:00
10170176,3293254,16.46,Approved,2021-07-11 09:18:00
10170177,3293255,18.39,Approved,2021-08-01 18:10:00
10170178,3293256,11.78,Approved,2021-10-04 10:23:00
10170179,3293259,22.6,Approved,2021-07-26 15:29:00
10170180,3293260,24.8,Approved,2021-10-15 06:53:00
10170181,3293261,16.26,Approved,2021-06-10 20:50:00
10170182,3293262,16.87,Approved,2021-09-28 13:59:00
10170183,3293263,16.7,Approved,2021-10-03 18:01:00
10170184,3293265,10.23,Approved,2021-10-12 10:05:00
10170185,3293266,28.61,Approved,2021-08-20 09:52:00
10170186,3293267,16.79,Approved,2021-11-27 18:42:00
10170187,3293268,25.35,Decline,2021-06-24 17:55:00
10170188,3293270,18.26,Approved,2021-07-05 09:52:00
10170189,3293271,13.28,Approved,2021-05-27 19:36:00
10170190,3293272,15.3,Approved,2021-07-08 10:14:00
10170191,3293273,24.35,Decline,2022-02-20 20:44:00
10170192,3293275,16.74,Approved,2021-06-28 20:47:00
10170193,3293277,12.26,Approved,2021-10-26 16:58:00
10170194,3293279,12.97,Approved,2021-12-09 10:35:00
10170195,3293280,14.15,Approved,2021-09-27 18:11:00
10170196,3293283,14.27,Approved,2021-10-15 19:30:00
10170197,3293287,27.19,Approved,2021-04-27 09:40:00
10170198,3293289,11.94,Approved,2021-08-21 17:46:00
10170199,3293290,22.22,Approved,2021-05-14 21:09:00
10170200,3293291,21.57,Approved,2021-11-26 18:21:00
10170201,3293292,29.22,Approved,2021-11-06 19:13:00
10170202,3293293,22.16,Approved,2022-02-17 12:35:00
10170203,3293294,25.62,Approved,2022-01-07 11:01:00
10170204,3293296,24.22,Approved,2021-11-29 19:14:00
10170205,3293298,18.26,Approved,2021-12-30 09:36:00
10170206,3293302,15.02,Approved,2021-11-06 10:10:00
10170207,3293303,15.85,Approved,2021-11-02 09:33:00
10170208,3293304,11.72,Approved,2022-01-14 13:30:00
10170209,3293305,24.46,Approved,2021-09-19 10:53:00
10170210,3293306,16.94,Approved,2021-12-05 19:04:00
10170211,3293308,19.88,Approved,2022-01-09 10:39:00
10170212,3293309,19.83,Approved,2021-06-27 17:55:00
10170213,3293313,29.38,Approved,2022-03-07 09:24:00
10170214,3293314,19.64,Approved,2021-12-03 14:13:00
10170215,3293316,15.2,Approved,2021-09-21 10:28:00
10170216,3293317,27.79,Approved,2022-02-15 09:19:00
10170217,3293318,26.99,Approved,2021-12-18 20:01:00
10170218,3293319,25.39,Approved,2021-12-12 10:32:00
10170219,3293321,17.58,Approved,2021-12-12 11:03:00
10170220,3293323,16.22,Approved,2021-07-26 09:40:00
10170221,3293324,29.71,Approved,2022-03-03 09:50:00
10170222,3293326,16.54,Approved,2021-08-26 01:02:00
10170223,3293327,10.76,Approved,2021-08-01 15:45:00
10170224,3293329,23,Approved,2021-08-04 09:49:00
10170225,3293330,23.97,Approved,2021-08-10 10:38:00
10170226,3293332,19.19,Approved,2021-06-03 14:53:00
10170227,3293333,17.55,Approved,2021-05-20 20:02:00
10170228,3293334,12.78,Approved,2021-11-03 18:26:00
10170229,3293335,18.08,Approved,2021-12-09 09:59:00
10170230,3293337,17.62,Approved,2021-12-27 17:06:00
10170231,3293338,14.51,Approved,2022-01-17 10:27:00
10170232,3293339,22.22,Approved,2021-09-01 17:40:00
10170233,3293340,21.14,Approved,2021-10-29 09:29:00
10170234,3293342,10.53,Approved,2022-01-14 17:38:00
10170235,3293343,26.61,Approved,2022-01-13 18:24:00
10170236,3293345,20.06,Approved,2021-10-07 10:37:00
10170237,3293346,22.26,Approved,2021-04-30 20:18:00
10170238,3293349,23.29,Approved,2021-09-03 20:45:00
10170239,3293350,16.98,Approved,2021-08-06 11:05:00
10170240,3293351,24.88,Approved,2022-01-04 09:21:00
10170241,3293353,23.58,Approved,2021-08-11 17:53:00
10170242,3293354,19.41,Approved,2021-09-01 11:51:00
10170243,3293355,21.48,Approved,2021-07-09 20:10:00
10170244,3293356,11.56,Approved,2022-01-06 11:29:00
10170245,3293357,19.83,Approved,2021-11-23 09:18:00
10170246,3293358,27.36,Approved,2021-09-30 19:38:00
10170247,3293359,22.3,Decline,2021-08-02 19:14:00
10170248,3293360,12.69,Approved,2022-02-07 09:36:00
10170249,3293361,21.59,Approved,2021-12-09 18:38:00
10170250,3293364,25,Approved,2021-10-01 14:09:00
10170251,3293365,29,Approved,2021-10-29 19:41:00
10170252,3293367,21.04,Approved,2022-02-08 20:02:00
10170253,3293368,29.36,Approved,2021-09-25 21:08:00
10170254,3293369,14.21,Approved,2021-12-04 17:42:00
10170255,3293370,22.37,Approved,2021-06-22 09:35:00
10170256,3293371,13.02,Approved,2022-02-22 10:07:00
10170257,3293372,23.83,Approved,2022-02-05 18:26:00
10170258,3293373,27.46,Approved,2021-08-15 16:56:00
10170259,3293375,18.53,Approved,2022-02-25 09:31:00
10170260,3293376,14.09,Approved,2021-09-22 17:07:00
10170261,3293377,16.28,Approved,2022-01-27 17:40:00
10170262,3293379,25.57,Approved,2021-11-05 18:25:00
10170263,3293380,27.08,Approved,2021-10-09 10:17:00
10170264,3293381,17.87,Approved,2022-01-22 06:32:00
10170265,3293382,13.36,Approved,2022-01-20 21:23:00
10170266,3293387,23.03,Approved,2022-01-03 20:46:00
10170267,3293388,23.86,Approved,2021-12-28 17:00:00
10170268,3293389,23.51,Approved,2021-11-27 17:20:00
10170269,3293391,29.72,Approved,2021-08-01 10:58:00
10170270,3293393,23.74,Approved,2022-02-17 11:00:00
10170271,3293394,29.31,Approved,2022-01-03 18:49:00
10170272,3293395,17.82,Approved,2021-11-01 20:57:00
10170273,3293396,21.3,Approved,2021-09-14 15:36:00
10170274,3293397,21.71,Approved,2022-01-22 09:04:00
10170275,3293399,20.97,Approved,2022-01-31 21:08:00
10170276,3293400,12.62,Approved,2022-01-25 21:31:00
10170277,3293402,16.99,Approved,2022-02-21 18:20:00
10170278,3293403,25.44,Approved,2022-02-06 17:02:00
10170279,3293405,16.21,Approved,2021-10-16 09:52:00
10170280,3293411,28,Approved,2022-02-08 11:36:00
10170281,3293412,28.63,Approved,2021-03-19 19:19:00
10170282,3293414,25.09,Approved,2022-03-03 20:04:00
10170283,3293415,20.67,Approved,2021-12-20 18:07:00
10170284,3293419,18.86,Approved,2022-02-07 09:42:00
10170285,3293421,17.86,Approved,2021-12-17 20:17:00
10170286,3293422,19.93,Approved,2022-01-09 05:33:00
10170287,3293423,15.53,Approved,2021-12-15 20:29:00
10170288,3293424,26.83,Approved,2021-12-04 21:37:00
10170289,3293425,16.55,Approved,2021-09-19 17:39:00
10170290,3293426,14.91,Approved,2021-09-17 10:36:00
10170291,3293428,29.41,Approved,2021-11-05 19:07:00
10170292,3293430,24.46,Approved,2021-10-18 19:03:00
10170293,3293431,12.27,Approved,2021-11-11 18:54:00
10170294,3293432,17.86,Approved,2022-02-02 20:05:00
10170295,3293434,15.28,Approved,2021-09-22 18:22:00
10170296,3293436,10.87,Approved,2021-12-23 19:36:00
10170297,3293437,10.02,Approved,2021-11-19 16:57:00
